"","CUSTID","DATE","HOUR","RHUM","TMP","KW"
"7962","A02SSH00302","3/28/2004 0:00:00",18,22,78,1.3975
"7963","A02SSH00302","3/28/2004 0:00:00",19,26,74,1.1675
"7964","A02SSH00302","3/28/2004 0:00:00",20,34,71,1.295
"7965","A02SSH00302","3/28/2004 0:00:00",21,41,68,1.975
"7966","A02SSH00302","3/28/2004 0:00:00",22,39,65,1.62
"7967","A02SSH00302","3/28/2004 0:00:00",23,39,65,1.9175
"7968","A02SSH00302","3/28/2004 0:00:00",24,41,63,1.855
"7969","A02SSH00302","3/29/2004 0:00:00",1,48,59,1.735
"7970","A02SSH00302","3/29/2004 0:00:00",2,46,60,1.135
"7971","A02SSH00302","3/29/2004 0:00:00",3,48,59,1.0775
"7972","A02SSH00302","3/29/2004 0:00:00",4,46,59,0.9
"7973","A02SSH00302","3/29/2004 0:00:00",5,51,57,0.73
"7974","A02SSH00302","3/29/2004 0:00:00",6,46,57,0.885
"7975","A02SSH00302","3/29/2004 0:00:00",7,40,65,0.7525
"7976","A02SSH00302","3/29/2004 0:00:00",8,27,76,1.045
"7977","A02SSH00302","3/29/2004 0:00:00",9,18,82,0.915
"7978","A02SSH00302","3/29/2004 0:00:00",10,18,86,2.0825
"7979","A02SSH00302","3/29/2004 0:00:00",11,17,88,2.96
"7980","A02SSH00302","3/29/2004 0:00:00",12,16,89,3.095
"7981","A02SSH00302","3/29/2004 0:00:00",13,16,90,3.1
"7982","A02SSH00302","3/29/2004 0:00:00",14,17,90,3.13
"7983","A02SSH00302","3/29/2004 0:00:00",15,17,87,3.35
"7984","A02SSH00302","3/29/2004 0:00:00",16,18,86,1.45
"7985","A02SSH00302","3/29/2004 0:00:00",17,19,83,1.5975
"7986","A02SSH00302","3/29/2004 0:00:00",18,22,78,1.44
"7987","A02SSH00302","3/29/2004 0:00:00",19,26,75,1.29
"7988","A02SSH00302","3/29/2004 0:00:00",20,31,70,1.455
"7989","A02SSH00302","3/29/2004 0:00:00",21,36,68,1.415
"7990","A02SSH00302","3/29/2004 0:00:00",22,30,68,1.21
"7991","A02SSH00302","3/29/2004 0:00:00",23,32,66,1.105
"7992","A02SSH00302","3/29/2004 0:00:00",24,52,63,1.24
"7993","A02SSH00302","3/30/2004 0:00:00",1,65,61,1.04
"7994","A02SSH00302","3/30/2004 0:00:00",2,70,59,0.76
"7995","A02SSH00302","3/30/2004 0:00:00",3,69,55,0.73
"7996","A02SSH00302","3/30/2004 0:00:00",4,83,55,0.81
"7997","A02SSH00302","3/30/2004 0:00:00",5,90,55,0.62
"7998","A02SSH00302","3/30/2004 0:00:00",6,96,55,0.585
"7999","A02SSH00302","3/30/2004 0:00:00",7,100,55,0.62
"8000","A02SSH00302","3/30/2004 0:00:00",8,81,62,0.69
"8001","A02SSH00302","3/30/2004 0:00:00",9,51,68,0.935
"8002","A02SSH00302","3/30/2004 0:00:00",10,51,69,2.04
"8003","A02SSH00302","3/30/2004 0:00:00",11,51,70,2.9125
"8004","A02SSH00302","3/30/2004 0:00:00",12,50,72,3.655
"8005","A02SSH00302","3/30/2004 0:00:00",13,53,71,3.6175
"8006","A02SSH00302","3/30/2004 0:00:00",14,43,71,3.2675
"8007","A02SSH00302","3/30/2004 0:00:00",15,57,69,3.12
"8008","A02SSH00302","3/30/2004 0:00:00",16,55,69,1.61
"8009","A02SSH00302","3/30/2004 0:00:00",17,63,66,1.835
"8010","A02SSH00302","3/30/2004 0:00:00",18,72,61,1.4
"8011","A02SSH00302","3/30/2004 0:00:00",19,75,60,1.995
"8012","A02SSH00302","3/30/2004 0:00:00",20,81,59,1.75
"8013","A02SSH00302","3/30/2004 0:00:00",21,81,58,1.39
"8014","A02SSH00302","3/30/2004 0:00:00",22,80,57,1.53
"8015","A02SSH00302","3/30/2004 0:00:00",23,80,57,1.345
"8016","A02SSH00302","3/30/2004 0:00:00",24,87,57,0.985
"8017","A02SSH00302","3/31/2004 0:00:00",1,90,56,0.855
"8018","A02SSH00302","3/31/2004 0:00:00",2,90,56,0.81
"8019","A02SSH00302","3/31/2004 0:00:00",3,90,56,0.825
"8020","A02SSH00302","3/31/2004 0:00:00",4,87,56,0.765
"8021","A02SSH00302","3/31/2004 0:00:00",5,83,57,0.855
"8022","A02SSH00302","3/31/2004 0:00:00",6,83,57,0.71
"8023","A02SSH00302","3/31/2004 0:00:00",7,78,58,1.1425
"8024","A02SSH00302","3/31/2004 0:00:00",8,75,58,0.8375
"8025","A02SSH00302","3/31/2004 0:00:00",9,75,59,0.685
"8026","A02SSH00302","3/31/2004 0:00:00",10,70,60,1.775
"8027","A02SSH00302","3/31/2004 0:00:00",11,65,62,2.8
"8028","A02SSH00302","3/31/2004 0:00:00",12,61,64,3.06
"8029","A02SSH00302","3/31/2004 0:00:00",13,63,62,3.165
"8030","A02SSH00302","3/31/2004 0:00:00",14,60,63,2.775
"8031","A02SSH00302","3/31/2004 0:00:00",15,63,62,2.7
"8032","A02SSH00302","3/31/2004 0:00:00",16,60,63,1.3725
"8033","A02SSH00302","3/31/2004 0:00:00",17,63,61,1.49
"8034","A02SSH00302","3/31/2004 0:00:00",18,67,59,1.855
"8035","A02SSH00302","3/31/2004 0:00:00",19,70,58,1.53
"8036","A02SSH00302","3/31/2004 0:00:00",20,72,58,2.215
"8037","A02SSH00302","3/31/2004 0:00:00",21,70,58,2.445
"8038","A02SSH00302","3/31/2004 0:00:00",22,72,58,3.65
"8039","A02SSH00302","3/31/2004 0:00:00",23,72,58,2.85
"8040","A02SSH00302","3/31/2004 0:00:00",24,72,58,1.44
"8041","A02SSH00302","4/1/2004 0:00:00",1,75,58,1.065
"8042","A02SSH00302","4/1/2004 0:00:00",2,75,58,0.985
"8043","A02SSH00302","4/1/2004 0:00:00",3,75,58,0.8
"8044","A02SSH00302","4/1/2004 0:00:00",4,75,58,0.8
"8045","A02SSH00302","4/1/2004 0:00:00",5,75,58,0.71
"8046","A02SSH00302","4/1/2004 0:00:00",6,72,58,0.625
"8047","A02SSH00302","4/1/2004 0:00:00",7,75,58,0.765
"8048","A02SSH00302","4/1/2004 0:00:00",8,70,59,0.645
"8049","A02SSH00302","4/1/2004 0:00:00",9,70,59,0.735
"8050","A02SSH00302","4/1/2004 0:00:00",10,65,60,1.7925
"8051","A02SSH00302","4/1/2004 0:00:00",11,60,61,2.9125
"8052","A02SSH00302","4/1/2004 0:00:00",12,63,62,2.695
"8053","A02SSH00302","4/1/2004 0:00:00",13,63,61,2.905
"8054","A02SSH00302","4/1/2004 0:00:00",14,56,63,3.05
"8055","A02SSH00302","4/1/2004 0:00:00",15,58,61,2.79
"8056","A02SSH00302","4/1/2004 0:00:00",16,60,61,1.1025
"8057","A02SSH00302","4/1/2004 0:00:00",17,65,60,1.08
"8058","A02SSH00302","4/1/2004 0:00:00",18,87,56,0.8125
"8059","A02SSH00302","4/1/2004 0:00:00",19,87,56,0.745
"8060","A02SSH00302","4/1/2004 0:00:00",20,83,56,0.8675
"8061","A02SSH00302","4/1/2004 0:00:00",21,83,56,0.785
"8062","A02SSH00302","4/1/2004 0:00:00",22,90,55,2.54
"8063","A02SSH00302","4/1/2004 0:00:00",23,90,53,3.425
"8064","A02SSH00302","4/1/2004 0:00:00",24,86,52,3.8
"8065","A02SSH00302","4/2/2004 0:00:00",1,86,52,1.4
"8066","A02SSH00302","4/2/2004 0:00:00",2,90,52,0.8225
"8067","A02SSH00302","4/2/2004 0:00:00",3,86,52,0.725
"8068","A02SSH00302","4/2/2004 0:00:00",4,86,51,0.615
"8069","A02SSH00302","4/2/2004 0:00:00",5,93,49,0.79
"8070","A02SSH00302","4/2/2004 0:00:00",6,86,51,0.635
"8071","A02SSH00302","4/2/2004 0:00:00",7,83,54,0.9325
"8072","A02SSH00302","4/2/2004 0:00:00",8,78,56,0.825
"8073","A02SSH00302","4/2/2004 0:00:00",9,72,59,0.795
"8074","A02SSH00302","4/2/2004 0:00:00",10,70,60,1.775
"8075","A02SSH00302","4/2/2004 0:00:00",11,63,62,2.7325
"8076","A02SSH00302","4/2/2004 0:00:00",12,67,62,3.005
"8077","A02SSH00302","4/2/2004 0:00:00",13,58,64,3.03
"8078","A02SSH00302","4/2/2004 0:00:00",14,72,61,3.265
"8079","A02SSH00302","4/2/2004 0:00:00",15,70,61,3.625
"8080","A02SSH00302","4/2/2004 0:00:00",16,70,60,0.585
"8081","A02SSH00302","4/2/2004 0:00:00",17,72,59,0.625
"8082","A02SSH00302","4/2/2004 0:00:00",18,72,58,0.6025
"8083","A02SSH00302","4/2/2004 0:00:00",19,72,58,0.62
"8084","A02SSH00302","4/2/2004 0:00:00",20,75,57,0.66
"8085","A02SSH00302","4/2/2004 0:00:00",21,72,57,0.565
"8086","A02SSH00302","4/2/2004 0:00:00",22,75,57,1.025
"8087","A02SSH00302","4/2/2004 0:00:00",23,75,57,1.5975
"8088","A02SSH00302","4/2/2004 0:00:00",24,75,57,1.645
"8089","A02SSH00302","4/3/2004 0:00:00",1,78,56,1.645
"8090","A02SSH00302","4/3/2004 0:00:00",2,80,55,0.82
"8091","A02SSH00302","4/3/2004 0:00:00",3,80,56,0.85
"8092","A02SSH00302","4/3/2004 0:00:00",4,78,56,0.7025
"8093","A02SSH00302","4/3/2004 0:00:00",5,75,56,0.685
"8094","A02SSH00302","4/3/2004 0:00:00",6,77,55,0.55
"8095","A02SSH00302","4/3/2004 0:00:00",7,70,58,0.595
"8096","A02SSH00302","4/3/2004 0:00:00",8,67,59,0.645
"8097","A02SSH00302","4/3/2004 0:00:00",9,65,60,0.67
"8098","A02SSH00302","4/3/2004 0:00:00",10,58,62,2.045
"8099","A02SSH00302","4/3/2004 0:00:00",11,56,63,3.5275
"8100","A02SSH00302","4/3/2004 0:00:00",12,60,63,3.13
"8101","A02SSH00302","4/3/2004 0:00:00",13,61,65,2.66
"8102","A02SSH00302","4/3/2004 0:00:00",14,56,64,2.53
"8103","A02SSH00302","4/3/2004 0:00:00",15,54,65,2.595
"8104","A02SSH00302","4/3/2004 0:00:00",16,54,65,0.74
"8105","A02SSH00302","4/3/2004 0:00:00",17,54,64,0.985
"8106","A02SSH00302","4/3/2004 0:00:00",18,60,62,1.025
"8107","A02SSH00302","4/3/2004 0:00:00",19,65,61,1.765
"8108","A02SSH00302","4/3/2004 0:00:00",20,62,60,2.68
"8109","A02SSH00302","4/3/2004 0:00:00",21,70,60,3.485
"8110","A02SSH00302","4/3/2004 0:00:00",22,67,60,3.785
"8111","A02SSH00302","4/3/2004 0:00:00",23,70,60,3.355
"8112","A02SSH00302","4/3/2004 0:00:00",24,75,58,2.44
"8113","A02SSH00302","4/4/2004 0:00:00",1,75,59,1.395
"8114","A02SSH00302","4/4/2004 0:00:00",2,78,58,1.405
"8115","A02SSH00302","4/4/2004 0:00:00",3,81,58,1.25
"8116","A02SSH00302","4/4/2004 0:00:00",4,84,58,1.075
"8117","A02SSH00302","4/4/2004 0:00:00",5,83,57,0.935
"8118","A02SSH00302","4/4/2004 0:00:00",6,86,55,0.94
"8119","A02SSH00302","4/4/2004 0:00:00",7,78,59,0.86
"8120","A02SSH00302","4/4/2004 0:00:00",8,75,60,0.785
"8121","A02SSH00302","4/4/2004 0:00:00",9,58,64,0.85
"8122","A02SSH00302","4/4/2004 0:00:00",10,55,67,1.015
"8123","A02SSH00302","4/4/2004 0:00:00",11,57,67,2.085
"8124","A02SSH00302","4/4/2004 0:00:00",12,55,68,3.16
"8125","A02SSH00302","4/4/2004 0:00:00",13,53,68,3.13
"8126","A02SSH00302","4/4/2004 0:00:00",14,57,67,3.16
"8127","A02SSH00302","4/4/2004 0:00:00",15,53,67,3.1
"8128","A02SSH00302","4/4/2004 0:00:00",16,59,66,3.095
"8129","A02SSH00302","4/4/2004 0:00:00",17,68,64,1.3
"8130","A02SSH00302","4/4/2004 0:00:00",18,75,62,1.315
"8131","A02SSH00302","4/4/2004 0:00:00",19,78,60,1.325
"8132","A02SSH00302","4/4/2004 0:00:00",20,81,60,1.2425
"8133","A02SSH00302","4/4/2004 0:00:00",21,81,59,1.09
"8134","A02SSH00302","4/4/2004 0:00:00",22,84,58,1.1325
"8135","A02SSH00302","4/4/2004 0:00:00",23,84,58,1.34
"8136","A02SSH00302","4/4/2004 0:00:00",24,84,58,1.25
"8137","A02SSH00302","4/5/2004 0:00:00",1,84,59,1.0975
"8138","A02SSH00302","4/5/2004 0:00:00",2,84,59,1.005
"8139","A02SSH00302","4/5/2004 0:00:00",3,81,59,0.945
"8140","A02SSH00302","4/5/2004 0:00:00",4,75,59,0.755
"8141","A02SSH00302","4/5/2004 0:00:00",5,78,59,0.615
"8142","A02SSH00302","4/5/2004 0:00:00",6,78,58,0.685
"8143","A02SSH00302","4/5/2004 0:00:00",7,65,61,0.85
"8144","A02SSH00302","4/5/2004 0:00:00",8,70,61,0.6
"8145","A02SSH00302","4/5/2004 0:00:00",9,67,62,0.655
"8146","A02SSH00302","4/5/2004 0:00:00",10,63,65,0.915
"8147","A02SSH00302","4/5/2004 0:00:00",11,59,67,2.12
"8148","A02SSH00302","4/5/2004 0:00:00",12,59,67,2.935
"8149","A02SSH00302","4/5/2004 0:00:00",13,57,68,3.04
"8150","A02SSH00302","4/5/2004 0:00:00",14,57,68,3.28
"8151","A02SSH00302","4/5/2004 0:00:00",15,59,67,3.595
"8152","A02SSH00302","4/5/2004 0:00:00",16,63,65,3.82
"8153","A02SSH00302","4/5/2004 0:00:00",17,65,64,1.465
"8154","A02SSH00302","4/5/2004 0:00:00",18,75,60,0.805
"8155","A02SSH00302","4/5/2004 0:00:00",19,78,59,1.005
"8156","A02SSH00302","4/5/2004 0:00:00",20,78,59,1.115
"8157","A02SSH00302","4/5/2004 0:00:00",21,78,58,0.96
"8158","A02SSH00302","4/5/2004 0:00:00",22,75,59,1.19
"8159","A02SSH00302","4/5/2004 0:00:00",23,78,58,2.275
"8160","A02SSH00302","4/5/2004 0:00:00",24,75,58,1.69
"8161","A02SSH00302","4/6/2004 0:00:00",1,72,59,0.81
"8162","A02SSH00302","4/6/2004 0:00:00",2,70,59,0.835
"8163","A02SSH00302","4/6/2004 0:00:00",3,72,58,0.44
"8164","A02SSH00302","4/6/2004 0:00:00",4,70,58,0.4925
"8165","A02SSH00302","4/6/2004 0:00:00",5,72,57,0.39
"8166","A02SSH00302","4/6/2004 0:00:00",6,72,57,0.4
"8167","A02SSH00302","4/6/2004 0:00:00",7,67,58,0.31
"8168","A02SSH00302","4/6/2004 0:00:00",8,65,59,0.355
"8169","A02SSH00302","4/6/2004 0:00:00",9,70,59,0.46
"8170","A02SSH00302","4/6/2004 0:00:00",10,58,62,0.575
"8171","A02SSH00302","4/6/2004 0:00:00",11,56,65,1.735
"8172","A02SSH00302","4/6/2004 0:00:00",12,58,63,2.28
"8173","A02SSH00302","4/6/2004 0:00:00",13,58,63,2.37
"8174","A02SSH00302","4/6/2004 0:00:00",14,56,64,2.19
"8175","A02SSH00302","4/6/2004 0:00:00",15,60,62,2.23
"8176","A02SSH00302","4/6/2004 0:00:00",16,60,61,2.18
"8177","A02SSH00302","4/6/2004 0:00:00",17,62,60,0.485
"8178","A02SSH00302","4/6/2004 0:00:00",18,67,58,1.03
"8179","A02SSH00302","4/6/2004 0:00:00",19,69,57,0.715
"8180","A02SSH00302","4/6/2004 0:00:00",20,69,57,0.735
"8181","A02SSH00302","4/6/2004 0:00:00",21,67,57,0.75
"8182","A02SSH00302","4/6/2004 0:00:00",22,69,57,0.795
"8183","A02SSH00302","4/6/2004 0:00:00",23,67,57,0.695
"8184","A02SSH00302","4/6/2004 0:00:00",24,65,58,0.53
"8185","A02SSH00302","4/7/2004 0:00:00",1,65,58,0.6
"8186","A02SSH00302","4/7/2004 0:00:00",2,65,58,0.795
"8187","A02SSH00302","4/7/2004 0:00:00",3,65,58,0.835
"8188","A02SSH00302","4/7/2004 0:00:00",4,65,58,0.7175
"8189","A02SSH00302","4/7/2004 0:00:00",5,64,57,0.425
"8190","A02SSH00302","4/7/2004 0:00:00",6,65,58,0.435
"8191","A02SSH00302","4/7/2004 0:00:00",7,60,59,0.475
"8192","A02SSH00302","4/7/2004 0:00:00",8,58,60,0.42
"8193","A02SSH00302","4/7/2004 0:00:00",9,58,61,0.47
"8194","A02SSH00302","4/7/2004 0:00:00",10,52,63,0.465
"8195","A02SSH00302","4/7/2004 0:00:00",11,56,65,1.545
"8196","A02SSH00302","4/7/2004 0:00:00",12,61,65,2.345
"8197","A02SSH00302","4/7/2004 0:00:00",13,59,65,2.5775
"8198","A02SSH00302","4/7/2004 0:00:00",14,65,63,2.51
"8199","A02SSH00302","4/7/2004 0:00:00",15,65,63,2.455
"8200","A02SSH00302","4/7/2004 0:00:00",16,67,62,2.125
"8201","A02SSH00302","4/7/2004 0:00:00",17,70,61,0.54
"8202","A02SSH00302","4/7/2004 0:00:00",18,70,61,0.5525
"8203","A02SSH00302","4/7/2004 0:00:00",19,72,60,0.5
"8204","A02SSH00302","4/7/2004 0:00:00",20,72,60,0.4225
"8205","A02SSH00302","4/7/2004 0:00:00",21,75,59,0.435
"8206","A02SSH00302","4/7/2004 0:00:00",22,78,58,1.735
"8207","A02SSH00302","4/7/2004 0:00:00",23,78,58,1.665
"8208","A02SSH00302","4/7/2004 0:00:00",24,81,58,1.31
"8209","A02SSH00302","4/8/2004 0:00:00",1,81,58,1.37
"8210","A02SSH00302","4/8/2004 0:00:00",2,81,58,0.9525
"8211","A02SSH00302","4/8/2004 0:00:00",3,81,58,0.945
"8212","A02SSH00302","4/8/2004 0:00:00",4,81,58,0.965
"8213","A02SSH00302","4/8/2004 0:00:00",5,81,58,0.9
"8214","A02SSH00302","4/8/2004 0:00:00",6,81,58,0.815
"8215","A02SSH00302","4/8/2004 0:00:00",7,78,59,0.9025
"8216","A02SSH00302","4/8/2004 0:00:00",8,70,60,0.705
"8217","A02SSH00302","4/8/2004 0:00:00",9,70,60,0.91
"8218","A02SSH00302","4/8/2004 0:00:00",10,67,62,0.85
"8219","A02SSH00302","4/8/2004 0:00:00",11,70,62,1.99
"8220","A02SSH00302","4/8/2004 0:00:00",12,68,63,2.6375
"8221","A02SSH00302","4/8/2004 0:00:00",13,68,63,2.5175
"8222","A02SSH00302","4/8/2004 0:00:00",14,65,64,2.88
"8223","A02SSH00302","4/8/2004 0:00:00",15,65,64,3.135
"8224","A02SSH00302","4/8/2004 0:00:00",16,68,63,2.795
"8225","A02SSH00302","4/8/2004 0:00:00",17,70,61,1.235
"8226","A02SSH00302","4/8/2004 0:00:00",18,75,60,1.48
"8227","A02SSH00302","4/8/2004 0:00:00",19,75,59,1.67
"8228","A02SSH00302","4/8/2004 0:00:00",20,75,59,1.39
"8229","A02SSH00302","4/8/2004 0:00:00",21,78,58,0.8875
"8230","A02SSH00302","4/8/2004 0:00:00",22,75,59,1.98
"8231","A02SSH00302","4/8/2004 0:00:00",23,78,58,1.83
"8232","A02SSH00302","4/8/2004 0:00:00",24,78,58,2.335
"8233","A02SSH00302","4/9/2004 0:00:00",1,78,58,2.865
"8234","A02SSH00302","4/9/2004 0:00:00",2,78,58,2.21
"8235","A02SSH00302","4/9/2004 0:00:00",3,75,58,2.035
"8236","A02SSH00302","4/9/2004 0:00:00",4,75,58,0.56
"8237","A02SSH00302","4/9/2004 0:00:00",5,78,58,0.66
"8238","A02SSH00302","4/9/2004 0:00:00",6,78,58,0.55
"8239","A02SSH00302","4/9/2004 0:00:00",7,72,59,0.535
"8240","A02SSH00302","4/9/2004 0:00:00",8,70,61,0.57
"8241","A02SSH00302","4/9/2004 0:00:00",9,63,63,0.605
"8242","A02SSH00302","4/9/2004 0:00:00",10,57,67,1
"8243","A02SSH00302","4/9/2004 0:00:00",11,53,69,1.795
"8244","A02SSH00302","4/9/2004 0:00:00",12,55,69,2.605
"8245","A02SSH00302","4/9/2004 0:00:00",13,53,70,3.155
"8246","A02SSH00302","4/9/2004 0:00:00",14,57,68,3.0525
"8247","A02SSH00302","4/9/2004 0:00:00",15,57,68,3.14
"8248","A02SSH00302","4/9/2004 0:00:00",16,59,67,3.095
"8249","A02SSH00302","4/9/2004 0:00:00",17,65,64,0.685
"8250","A02SSH00302","4/9/2004 0:00:00",18,70,62,0.86
"8251","A02SSH00302","4/9/2004 0:00:00",19,75,61,0.555
"8252","A02SSH00302","4/9/2004 0:00:00",20,78,60,0.57
"8253","A02SSH00302","4/9/2004 0:00:00",21,78,60,1.335
"8254","A02SSH00302","4/9/2004 0:00:00",22,81,59,1.645
"8255","A02SSH00302","4/9/2004 0:00:00",23,81,59,1.675
"8256","A02SSH00302","4/9/2004 0:00:00",24,84,59,1.3
"8257","A02SSH00302","4/10/2004 0:00:00",1,81,60,1.07
"8258","A02SSH00302","4/10/2004 0:00:00",2,81,60,0.875
"8259","A02SSH00302","4/10/2004 0:00:00",3,78,60,0.905
"8260","A02SSH00302","4/10/2004 0:00:00",4,75,60,0.81
"8261","A02SSH00302","4/10/2004 0:00:00",5,75,60,0.77
"8262","A02SSH00302","4/10/2004 0:00:00",6,75,60,0.685
"8263","A02SSH00302","4/10/2004 0:00:00",7,75,60,0.75
"8264","A02SSH00302","4/10/2004 0:00:00",8,78,60,0.72
"8265","A02SSH00302","4/10/2004 0:00:00",9,72,61,0.42
"8266","A02SSH00302","4/10/2004 0:00:00",10,65,64,0.425
"8267","A02SSH00302","4/10/2004 0:00:00",11,59,69,1.505
"8268","A02SSH00302","4/10/2004 0:00:00",12,59,69,2.24
"8269","A02SSH00302","4/10/2004 0:00:00",13,57,69,2.25
"8270","A02SSH00302","4/10/2004 0:00:00",14,61,67,2.16
"8271","A02SSH00302","4/10/2004 0:00:00",15,65,65,2.37
"8272","A02SSH00302","4/10/2004 0:00:00",16,68,63,2.32
"8273","A02SSH00302","4/10/2004 0:00:00",17,70,62,0.935
"8274","A02SSH00302","4/10/2004 0:00:00",18,72,61,1.1225
"8275","A02SSH00302","4/10/2004 0:00:00",19,81,59,0.965
"8276","A02SSH00302","4/10/2004 0:00:00",20,75,60,1.2
"8277","A02SSH00302","4/10/2004 0:00:00",21,75,60,1.315
"8278","A02SSH00302","4/10/2004 0:00:00",22,75,60,0.795
"8279","A02SSH00302","4/10/2004 0:00:00",23,75,60,0.64
"8280","A02SSH00302","4/10/2004 0:00:00",24,78,59,0.67
"8281","A02SSH00302","4/11/2004 0:00:00",1,75,60,1.06
"8282","A02SSH00302","4/11/2004 0:00:00",2,78,59,0.9225
"8283","A02SSH00302","4/11/2004 0:00:00",3,78,59,0.81
"8284","A02SSH00302","4/11/2004 0:00:00",4,78,59,0.655
"8285","A02SSH00302","4/11/2004 0:00:00",5,78,59,0.5725
"8286","A02SSH00302","4/11/2004 0:00:00",6,78,59,0.55
"8287","A02SSH00302","4/11/2004 0:00:00",7,75,60,0.4875
"8288","A02SSH00302","4/11/2004 0:00:00",8,70,62,0.495
"8289","A02SSH00302","4/11/2004 0:00:00",9,61,66,0.565
"8290","A02SSH00302","4/11/2004 0:00:00",10,55,69,0.675
"8291","A02SSH00302","4/11/2004 0:00:00",11,45,75,1.605
"8292","A02SSH00302","4/11/2004 0:00:00",12,47,76,2.41
"8293","A02SSH00302","4/11/2004 0:00:00",13,42,78,2.53
"8294","A02SSH00302","4/11/2004 0:00:00",14,55,71,2.635
"8295","A02SSH00302","4/11/2004 0:00:00",15,57,70,2.595
"8296","A02SSH00302","4/11/2004 0:00:00",16,63,68,2.6
"8297","A02SSH00302","4/11/2004 0:00:00",17,61,66,0.855
"8298","A02SSH00302","4/11/2004 0:00:00",18,70,65,0.46
"8299","A02SSH00302","4/11/2004 0:00:00",19,75,63,0.565
"8300","A02SSH00302","4/11/2004 0:00:00",20,84,61,0.645
"8301","A02SSH00302","4/11/2004 0:00:00",21,84,60,1.625
"8302","A02SSH00302","4/11/2004 0:00:00",22,87,59,1.9125
"8303","A02SSH00302","4/11/2004 0:00:00",23,87,59,1.35
"8304","A02SSH00302","4/11/2004 0:00:00",24,90,58,1.435
"8305","A02SSH00302","4/12/2004 0:00:00",1,96,57,1.37
"8306","A02SSH00302","4/12/2004 0:00:00",2,96,56,0.83
"8307","A02SSH00302","4/12/2004 0:00:00",3,96,56,0.89
"8308","A02SSH00302","4/12/2004 0:00:00",4,96,55,1.11
"8309","A02SSH00302","4/12/2004 0:00:00",5,96,55,0.85
"8310","A02SSH00302","4/12/2004 0:00:00",6,96,56,0.72
"8311","A02SSH00302","4/12/2004 0:00:00",7,93,56,0.52
"8312","A02SSH00302","4/12/2004 0:00:00",8,84,59,0.545
"8313","A02SSH00302","4/12/2004 0:00:00",9,70,63,0.615
"8314","A02SSH00302","4/12/2004 0:00:00",10,61,68,0.605
"8315","A02SSH00302","4/12/2004 0:00:00",11,59,70,1.5325
"8316","A02SSH00302","4/12/2004 0:00:00",12,53,73,2.385
"8317","A02SSH00302","4/12/2004 0:00:00",13,50,73,2.51
"8318","A02SSH00302","4/12/2004 0:00:00",14,40,74,2.545
"8319","A02SSH00302","4/12/2004 0:00:00",15,55,71,2.96
"8320","A02SSH00302","4/12/2004 0:00:00",16,57,69,2.56
"8321","A02SSH00302","4/12/2004 0:00:00",17,65,66,1.5
"8322","A02SSH00302","4/12/2004 0:00:00",18,73,63,0.675
"8323","A02SSH00302","4/12/2004 0:00:00",19,84,59,0.705
"8324","A02SSH00302","4/12/2004 0:00:00",20,87,58,0.76
"8325","A02SSH00302","4/12/2004 0:00:00",21,84,58,0.795
"8326","A02SSH00302","4/12/2004 0:00:00",22,90,57,0.895
"8327","A02SSH00302","4/12/2004 0:00:00",23,90,57,1.31
"8328","A02SSH00302","4/12/2004 0:00:00",24,90,57,1.03
"8329","A02SSH00302","4/13/2004 0:00:00",1,90,56,1.04
"8330","A02SSH00302","4/13/2004 0:00:00",2,90,56,1.035
"8331","A02SSH00302","4/13/2004 0:00:00",3,87,56,0.705
"8332","A02SSH00302","4/13/2004 0:00:00",4,93,55,0.675
"8333","A02SSH00302","4/13/2004 0:00:00",5,90,55,0.705
"8334","A02SSH00302","4/13/2004 0:00:00",6,86,55,0.695
"8335","A02SSH00302","4/13/2004 0:00:00",7,83,56,0.5525
"8336","A02SSH00302","4/13/2004 0:00:00",8,80,57,0.66
"8337","A02SSH00302","4/13/2004 0:00:00",9,65,63,0.62
"8338","A02SSH00302","4/13/2004 0:00:00",10,61,65,1.775
"8339","A02SSH00302","4/13/2004 0:00:00",11,59,66,2.51
"8340","A02SSH00302","4/13/2004 0:00:00",12,53,68,2.8725
"8341","A02SSH00302","4/13/2004 0:00:00",13,53,68,3.12
"8342","A02SSH00302","4/13/2004 0:00:00",14,55,68,2.75
"8343","A02SSH00302","4/13/2004 0:00:00",15,51,69,2.68
"8344","A02SSH00302","4/13/2004 0:00:00",16,63,65,0.955
"8345","A02SSH00302","4/13/2004 0:00:00",17,61,64,1.22
"8346","A02SSH00302","4/13/2004 0:00:00",18,75,60,1.125
"8347","A02SSH00302","4/13/2004 0:00:00",19,78,59,1.39
"8348","A02SSH00302","4/13/2004 0:00:00",20,81,58,1.91
"8349","A02SSH00302","4/13/2004 0:00:00",21,78,58,2.955
"8350","A02SSH00302","4/13/2004 0:00:00",22,78,58,1.74
"8351","A02SSH00302","4/13/2004 0:00:00",23,83,56,2.1
"8352","A02SSH00302","4/13/2004 0:00:00",24,80,57,1.7125
"8353","A02SSH00302","4/14/2004 0:00:00",1,80,57,1.32
"8354","A02SSH00302","4/14/2004 0:00:00",2,75,58,0.995
"8355","A02SSH00302","4/14/2004 0:00:00",3,78,57,0.9
"8356","A02SSH00302","4/14/2004 0:00:00",4,75,57,0.9425
"8357","A02SSH00302","4/14/2004 0:00:00",5,75,57,0.8425
"8358","A02SSH00302","4/14/2004 0:00:00",6,70,58,0.915
